buttermilk,"[-0.13235999643802643, 0.9226700067520142, -0.29177001118659973, 0.23601000010967255, -0.06807000190019608, 1.1739000082015991, -0.08523699641227722, 0.7460799813270569, -0.30559998750686646, 0.014956999570131302, 0.00675190007314086, -0.38422998785972595, 1.0160000324249268, 0.20281000435352325, -0.962090015411377, 0.8316199779510498, 0.3683199882507324, 0.992169976234436, -0.18709999322891235, -0.20444999635219574, 0.4828999936580658, -0.07413200289011002, 1.8075000047683716, 0.9641299843788147, -0.0681070014834404, 0.7975500226020813, -0.5571100115776062, 1.1348999738693237, 1.711400032043457, 0.27955999970436096, 0.37283000349998474, 0.8608899712562561, -0.84757000207901, 1.719599962234497, 0.5180000066757202, -0.17922000586986542, -0.8781200051307678, 0.8436499834060669, 1.0981999635696411, -0.39135000109672546, 0.7155799865722656, -1.0176000595092773, -0.8042299747467041, -0.3297100067138672, 0.21690000593662262, 1.2421000003814697, 0.3447999954223633, 0.1364700049161911, 0.5798500180244446, -0.3200800120830536]"
butterscotch,"[-0.7653899788856506, 0.12409000098705292, -0.34049999713897705, 1.1549999713897705, -0.06331600248813629, 1.1748000383377075, 0.3634600043296814, -0.04301400110125542, -1.0151000022888184, 0.6448900103569031, 0.17079000174999237, -0.04065199941396713, 1.2666000127792358, 0.3538599908351898, -0.2666400074958801, 1.090499997138977, -0.7879700064659119, 0.24515999853610992, 0.6162700057029724, -0.8087900280952454, 0.2344599962234497, -0.24810999631881714, 0.6112800240516663, -0.09266600012779236, 0.09036699682474136, 0.7533699870109558, -1.0839999914169312, 0.7659599781036377, 0.5361700057983398, -0.5707600116729736, -0.15232999622821808, 0.13919000327587128, -0.4975700080394745, 2.063999891281128, 0.6180599927902222, -0.4146600067615509, -0.41787999868392944, 0.45032998919487, 0.5260800123214722, -0.8789600133895874, 0.48260998725891113, 0.34845998883247375, -0.8130699992179871, -0.021220000460743904, 0.31512001156806946, 0.4730199873447418, 0.6887800097465515, 0.33709999918937683, -0.032055001705884933, -0.7157599925994873]"
cabbage,"[0.8981099724769592, -0.4714899957180023, -1.2182999849319458, -0.17170000076293945, 0.3884100019931793, 0.4230400025844574, -0.09279800206422806, -0.7906000018119812, -0.7154099941253662, -1.0887000560760498, -0.4568299949169159, 0.5942599773406982, 1.426800012588501, -0.3745799958705902, 0.5719699859619141, 0.2580600082874298, -0.5940600037574768, 1.381100058555603, 0.3140200078487396, -0.5313000082969666, -0.1822499930858612, -1.2101999521255493, 1.2015000581741333, 0.14472000300884247, -0.18839000165462494, 0.001839800039306283, -0.1923699975013733, 1.2960000038146973, 0.3354099988937378, -0.5321999788284302, 0.6474699974060059, 0.5758900046348572, -0.3717600107192993, 1.6044000387191772, 0.21431000530719757, 1.0096999406814575, -1.3083000183105469, 0.890749990940094, 0.9000899791717529, -0.8585100173950195, -0.036584001034498215, 0.22075000405311584, -0.13494999706745148, -0.8051900267601013, 1.5825999975204468, 1.3458000421524048, 0.7495200037956238, -0.19694000482559204, -0.009235699661076069, 0.011355999857187271]"
cake,"[0.0694430023431778, 0.7689700126647949, -0.5297799706459045, 0.08414199948310852, 1.1944999694824219, 0.37775999307632446, -0.3461399972438812, 0.08961900323629379, 0.030415000393986702, 0.146479994058609, -0.5182300209999084, -0.11561000347137451, 1.2621999979019165, 1.0821000337600708, 0.3524799942970276, 0.10657999664545059, 0.008865199983119965, -0.039197999984025955, 0.5278900265693665, -1.1780999898910522, 0.799560010433197, -0.49779000878334045, 1.1323000192642212, 0.06990999728441238, 0.005337200127542019, 0.049828000366687775, -1.0270999670028687, 1.013100028038025, 1.2817000150680542, -0.4505699872970581, 1.5290000438690186, -0.3140699863433838, -1.4749000072479248, 1.719599962234497, -0.298909991979599, 0.20965999364852905, -0.3686000108718872, 1.3329999446868896, 0.9712299704551697, -0.5042799711227417, 0.6622099876403809, 0.10779000073671341, -0.6991699934005737, -0.6204900145530701, 0.2548600137233734, 0.8410199880599976, 0.2034900039434433, -1.034600019454956, -0.0744670033454895, -0.231330007314682]"
calabash,"[0.06952200084924698, 0.3122600018978119, -1.166599988937378, 0.24632999300956726, -0.5139200091362, 0.3447900116443634, 0.3839600086212158, -0.26377999782562256, -0.026402000337839127, 0.8507599830627441, -0.32293999195098877, 0.38144001364707947, 1.215999960899353, 0.3971000015735626, -0.4398899972438812, 0.012423000298440456, 0.4912300109863281, 1.177299976348877, -0.01940000057220459, -0.1766899973154068, 0.1760600060224533, 0.07767199724912643, -0.006662200205028057, 0.206169992685318, -0.04615899920463562, 0.522350013256073, 0.4499500095844269, 0.503790020942688, -0.23720000684261322, -0.24014000594615936, -0.4028699994087219, -0.5060300230979919, -0.4759899973869324, 0.8505200147628784, -0.34692999720573425, 0.44165000319480896, -0.15633000433444977, -0.5169900059700012, 0.2956799864768982, 0.11399000138044357, 0.4401400089263916, -0.1513800024986267, -0.7348300218582153, 0.7827900052070618, 0.7165799736976624, 0.36250999569892883, 0.058132998645305634, -0.09397800266742706, -0.3751299977302551, -0.7380899786949158]"
candy,"[-0.386819988489151, -0.27785998582839966, -0.4219900071620941, -0.001303300028666854, 0.7711399793624878, 1.0159000158309937, -1.023900032043457, -0.8109300136566162, 0.5620200037956238, 0.6823300123214722, -0.12159000337123871, 0.38732999563217163, 0.8249599933624268, 0.20404000580310822, 0.374210000038147, 0.4834200143814087, -0.46560001373291016, 0.45041999220848083, -0.09300900250673294, -1.009600043296814, 0.9229400157928467, -0.03928599879145622, 0.6158900260925293, 0.23934000730514526, -0.3190799951553345, -0.6673499941825867, -1.0992000102996826, 0.7604100108146667, 1.0932999849319458, -1.2833000421524048, 0.8788999915122986, 0.1526000052690506, -0.3158800005912781, 1.0994000434875488, -0.13202999532222748, 0.10910999774932861, -0.15602000057697296, 0.3584800064563751, 0.7472500205039978, -0.19032999873161316, 0.6645699739456177, 0.41345998644828796, -0.5992199778556824, -0.12838999927043915, 1.020400047302246, 0.7845699787139893, -0.3863599896430969, -0.9768000245094299, 0.07899100333452225, -0.11097999662160873]"
cane sugar,"[-0.9871699810028076, -0.497840017080307, -0.5868550539016724, 0.15443000197410583, 0.0802609995007515, 0.6375499963760376, -0.3957250118255615, -0.275534987449646, 0.7066949605941772, 0.4980049729347229, 0.1979150027036667, 0.2800549864768982, 0.9871199727058411, -0.6771849989891052, 0.04207000881433487, 0.045220017433166504, 0.32179000973701477, 0.7495599985122681, 0.2599399983882904, -1.2501499652862549, 0.027115002274513245, -0.6425750255584717, 1.092284917831421, -0.34297001361846924, -0.33102500438690186, -0.42512500286102295, 0.5988500118255615, 0.47516998648643494, 0.9768649935722351, 0.07121999561786652, 1.9432001113891602, -0.4896849989891052, -0.6658999919891357, 1.0965499877929688, 0.48838502168655396, 0.13741450011730194, -0.7887400388717651, 0.5553500056266785, 1.2032350301742554, -0.011770009994506836, -0.430136501789093, 0.1502864956855774, -0.42298999428749084, -0.14113250374794006, 0.6393400430679321, 0.659820020198822, -0.4309549927711487, -1.2169350385665894, -0.1902099996805191, -0.5491999983787537]"
canola,"[-1.0748000144958496, 0.2804099917411804, -0.08971499651670456, 0.14068999886512756, 0.6162099838256836, 0.6244199872016907, -0.008362200111150742, -0.6416900157928467, 0.11485999822616577, 0.6000000238418579, 1.2373000383377075, 0.19599999487400055, 1.0429999828338623, -0.4487999975681305, -0.01982700079679489, 0.5504699945449829, 0.22255000472068787, 0.21789999306201935, -0.16884000599384308, -0.5308099985122681, -0.8435099720954895, -1.5355000495910645, 1.3286000490188599, -0.8779799938201904, -0.9830700159072876, 0.23607000708580017, 0.7135099768638611, 0.29965999722480774, 2.0573999881744385, 0.8164899945259094, -0.27358999848365784, -0.26190000772476196, -1.144700050354004, 0.5813599824905396, 0.7778000235557556, -0.05616600066423416, -1.0758999586105347, 1.2582000494003296, 0.35433998703956604, -0.017369000241160393, 0.4877699911594391, -1.138700008392334, 1.277500033378601, -0.9511399865150452, 1.5295000076293945, 1.6267999410629272, -0.28648999333381653, 0.42879000306129456, -0.7438399791717529, -0.3450300097465515]"
cantaloupe,"[0.27698999643325806, -1.2799999713897705, -0.46792998909950256, 0.7271100282669067, 0.4166100025177002, 0.14093999564647675, 0.6577000021934509, 0.09948299825191498, 0.10169000178575516, 0.8009700179100037, -0.1584399938583374, -0.149509996175766, 0.9902300238609314, 0.22804999351501465, 0.22125999629497528, -0.5835599899291992, 0.36302998661994934, 0.8347799777984619, 0.13366000354290009, -0.6900699734687805, -0.20194000005722046, -0.5692600011825562, 1.0843000411987305, 0.3226099908351898, -0.5454099774360657, 1.1502000093460083, -0.3172299861907959, 0.554069995880127, 0.2932499945163727, -0.9422600269317627, 0.2551800012588501, -0.017889000475406647, -0.17624999582767487, 1.174399971961975, 0.5946900248527527, 0.7173399925231934, -1.091599941253662, 0.16538000106811523, 1.1812000274658203, -0.8772500157356262, -0.6510000228881836, -0.02366200089454651, -0.10868000239133835, -0.5282599925994873, 0.10626000165939331, 0.29677000641822815, 1.045199990272522, -0.5045199990272522, 0.11298999935388565, -0.15918999910354614]"
capsicum,"[-0.1756799966096878, -0.9082099795341492, -1.0152000188827515, -0.08316899836063385, 0.008300700224936008, 0.08720900118350983, 1.1765999794006348, -0.15445999801158905, -0.4688200056552887, -0.4136100113391876, 0.6397500038146973, 0.2870999872684479, 1.903499960899353, -0.4890199899673462, -0.1221499964594841, -0.8825399875640869, 0.40081000328063965, 1.2222000360488892, -0.8777300119400024, -1.4895999431610107, -0.3895300030708313, -1.204300045967102, 1.1492999792099, -0.16485999524593353, -0.6121799945831299, 0.92535001039505, -0.22060999274253845, 0.8772900104522705, 0.43751999735832214, -0.39138999581336975, -0.6068000197410583, -1.204800009727478, -0.6089400053024292, -0.08310800045728683, -1.0982999801635742, 0.24075999855995178, 0.3923400044441223, -0.9235399961471558, -0.10136999934911728, 0.11242000013589859, 1.1332999467849731, -0.18761000037193298, 0.19191999733448029, -0.6045600175857544, 1.704300045967102, -0.7000799775123596, -0.14605000615119934, 0.7950900197029114, -0.5628899931907654, 0.5472999811172485]"
caramel,"[-0.5738599896430969, 0.5506399869918823, -1.1253000497817993, 0.5878999829292297, 0.1579899936914444, 0.9244899749755859, -0.1523900032043457, -0.30079999566078186, -0.2765499949455261, 0.828980028629303, 0.2826499938964844, -0.038711998611688614, 1.0950000286102295, 0.4216499924659729, 0.1596599966287613, 0.7199699878692627, -0.46448999643325806, -0.1143999993801117, 0.6674200296401978, -1.470900058746338, 0.23128999769687653, 0.008990200236439705, 1.5608999729156494, 0.2195899933576584, -0.3108699917793274, 0.9726799726486206, -1.0764000415802002, 1.7383999824523926, 1.1862000226974487, -0.49748000502586365, 0.4136199951171875, -0.22291000187397003, -1.007200002670288, 1.3014999628067017, 0.07092200219631195, -0.5571799874305725, -0.9529500007629395, 0.6359800100326538, 1.250100016593933, -0.38773998618125916, 0.7153599858283997, 0.24693000316619873, -0.5020300149917603, -0.6086900234222412, -0.0254100002348423, 1.0551999807357788, 0.5972200036048889, 0.016700999811291695, -0.38075000047683716, -0.621150016784668]"
carbonated water,"[-0.04510998725891113, 0.03819999098777771, -0.5311754941940308, 0.12568999826908112, -0.65482497215271, 0.09481000155210495, -0.1165430024266243, -0.6505900025367737, 1.0401999950408936, 0.6817735433578491, 0.48260498046875, 0.33763498067855835, 1.080894947052002, -0.012050002813339233, -0.2300650030374527, 0.5839799642562866, 0.2702850103378296, 0.9318599700927734, -0.3019850254058838, -1.451200008392334, 0.5166550278663635, 0.02185950055718422, 1.4699000120162964, -0.18046998977661133, -0.21592000126838684, -0.1327749788761139, 0.4011400043964386, 1.3839499950408936, 0.8024450540542603, 0.8030649423599243, 2.2548248767852783, 0.2504715025424957, -0.2253156304359436, 0.5900020003318787, -0.28238001465797424, -0.18613997101783752, -0.723704993724823, 0.5384700298309326, 0.8195099830627441, 0.21163900196552277, 0.16879449784755707, -0.1201540008187294, 0.25473418831825256, 0.5894150137901306, 0.05313149839639664, 0.3497599959373474, -0.7812150120735168, -0.534974992275238, 0.5452150106430054, -0.4262799918651581]"
cardamom,"[-0.35229000449180603, 0.23321999609470367, 0.02989399991929531, 1.5654000043869019, 0.8428400158882141, -0.15505999326705933, 0.6633800268173218, 0.04071599990129471, 0.5313699841499329, -0.3032599985599518, 0.19723999500274658, -0.14390000700950623, 0.8755499720573425, -1.0267000198364258, -1.2719000577926636, 0.5494300127029419, 0.4908500015735626, 0.6513299942016602, -0.15974000096321106, -0.5143700242042542, -0.47749000787734985, 0.0014516999945044518, 1.877500057220459, 0.5505099892616272, -0.8033999800682068, 0.7607100009918213, 0.2142699956893921, 0.35881999135017395, 1.4886000156402588, -0.38297998905181885, 0.2863900065422058, -0.3475399911403656, -0.7130399942398071, 0.7195799946784973, 0.9160900115966797, 0.4229399859905243, -2.004499912261963, 0.02465900033712387, -0.39381998777389526, -0.46136000752449036, 1.0845999717712402, -0.14553000032901764, -0.019032999873161316, -0.6219199895858765, 1.7120000123977661, 0.4025900065898895, 0.6793299913406372, -1.3104000091552734, -0.5471799969673157, -0.8240799903869629]"
cardoon,"[0.47398999333381653, 0.02179799973964691, -0.24698999524116516, -0.06075799837708473, 0.1204100027680397, -0.060777999460697174, 0.6901299953460693, 0.1840900033712387, 0.3986800014972687, -0.224030002951622, 0.17926999926567078, 0.1816900074481964, 0.8757399916648865, 0.38036999106407166, -0.32249999046325684, 0.3896999955177307, 0.3326700031757355, 0.35172000527381897, 0.6336899995803833, 0.4270800054073334, -0.5672299861907959, -0.48903000354766846, -0.11660999804735184, 0.4406599998474121, 0.37483999133110046, 0.9885600209236145, 0.01879500038921833, 0.3152799904346466, -0.1477999985218048, -0.028181999921798706, -1.187999963760376, 0.6145700216293335, 0.30368998646736145, 0.2871699929237366, -0.14249999821186066, 0.3750799894332886, -0.30529001355171204, -0.04635699838399887, -0.0961960032582283, -0.5125799775123596, 0.07863999903202057, -0.3822300136089325, -0.23747000098228455, -0.05890800058841705, 0.4144800007343292, -0.06456799805164337, 0.8745099902153015, 0.35267001390457153, 0.030068999156355858, 0.42344000935554504]"
carrot,"[0.3535600006580353, 0.06760100275278091, -0.4402500092983246, -0.2801100015640259, 0.7741299867630005, 0.7813900113105774, 0.44246000051498413, -0.4571099877357483, -0.5035200119018555, -0.054437000304460526, -0.5732100009918213, 1.011299967765808, 0.5277100205421448, 0.5589900016784668, -0.48732998967170715, -0.2418700009584427, 0.3781000077724457, 0.9243299961090088, 0.3190299868583679, -0.6338800191879272, 0.04694899916648865, -0.9594900012016296, 0.971019983291626, 0.05080299824476242, -0.14920000731945038, -0.5538899898529053, 0.35822999477386475, 1.107200026512146, 0.5453799962997437, -0.7571499943733215, 0.9414100050926208, 0.505370020866394, -0.8726000189781189, 1.6141999959945679, -0.042541999369859695, 0.43220001459121704, -1.1755000352859497, 0.31143999099731445, 0.2207300066947937, -1.003000020980835, 0.629830002784729, -0.24773000180721283, -0.45517998933792114, -0.5211799740791321, 1.0772000551223755, 0.4415700137615204, 0.7254300117492676, 0.48212000727653503, 0.09748800098896027, -0.3013499975204468]"
caster sugar,"[-0.9544000029563904, 0.030859999358654022, -0.5299950242042542, 0.5933499932289124, -0.1767600178718567, 0.7386199831962585, 0.3544449806213379, -0.013004500418901443, 0.7248950004577637, 0.23640498518943787, 0.5642399787902832, -0.040629997849464417, 0.47228798270225525, -0.4178500175476074, 0.3137350082397461, 0.7549200057983398, 0.803659975528717, 0.38370999693870544, 0.23375999927520752, -1.031149983406067, -0.2706449627876282, 0.05981498956680298, 0.8197829723358154, 0.056324996054172516, 0.007160007953643799, -0.0035650134086608887, 0.4957299828529358, 0.5032150149345398, 0.39363500475883484, 0.6348649859428406, 1.0589150190353394, -0.421625018119812, -0.7541450262069702, 0.9117050170898438, 0.20421001315116882, -0.1002504974603653, -0.44817501306533813, 0.5844650268554688, 0.825099527835846, -0.6988399624824524, 0.27134349942207336, -0.013734499923884869, -0.01709500327706337, 0.07122500240802765, 0.36180999875068665, 0.5591850280761719, 0.20985499024391174, -0.7152700424194336, -0.160458505153656, -0.5994600057601929]"
cauliflower,"[0.7811800241470337, -0.14598999917507172, -0.6784300208091736, -0.19475999474525452, 0.2730500102043152, 0.26864999532699585, 1.1360000371932983, -0.5385000109672546, -1.1220999956130981, -0.3125999867916107, -0.09350399672985077, 0.5775099992752075, 1.2750999927520752, 0.3296099901199341, 0.5022299885749817, 0.7478200197219849, 0.16248999536037445, 1.2711000442504883, 0.1838199943304062, -0.13457000255584717, 0.30261000990867615, -1.075600028038025, 1.3694000244140625, -0.03766699880361557, -0.608210027217865, 0.2731800079345703, 0.7475200295448303, 1.267699956893921, -0.26372000575065613, -0.732010006904602, 0.367220014333725, 0.8114500045776367, 0.026561999693512917, 0.7867199778556824, -0.36691999435424805, 1.2400000095367432, -0.8433099985122681, 1.1124999523162842, 1.1885000467300415, -0.8364599943161011, -0.05559299886226654, 0.9251099824905396, -0.6983100175857544, -0.5011900067329407, 1.1660000085830688, 0.5590199828147888, 1.1440999507904053, -0.393669992685318, -0.6581199765205383, 0.1830500066280365]"
cayenne,"[0.17098000645637512, -0.22571000456809998, -0.14837999641895294, 1.2654000520706177, 0.021019000560045242, 0.32916000485420227, 0.4289799928665161, 0.4183200001716614, -0.613070011138916, -0.131740003824234, 0.5134199857711792, 0.07654500007629395, -0.08142799884080887, -1.079300045967102, -0.4370099902153015, -0.9174100160598755, -0.9897599816322327, 1.7788000106811523, -0.9966099858283997, -1.7229000329971313, -0.8476200103759766, -0.4966999888420105, 0.4110200107097626, 0.9258999824523926, -1.061400055885315, -0.1420699954032898, 0.7053499817848206, 0.9610499739646912, 2.0831000804901123, 0.3732999861240387, 0.17086000740528107, 0.4654499888420105, -0.9986799955368042, 0.5347300171852112, 0.4254800081253052, -0.09730300307273865, -1.742799997329712, 0.05872200056910515, 0.6026999950408936, -0.602150022983551, 2.067699909210205, -0.049476999789476395, 0.21814000606536865, -0.6068900227546692, 0.32905998826026917, 1.3003000020980835, 0.6700199842453003, 0.23148000240325928, -0.2845799922943115, 0.34953999519348145]"
celery,"[0.4763599932193756, 0.1297300010919571, -0.4680599868297577, -0.1704699993133545, 0.6866199970245361, 0.7793800234794617, 1.2095999717712402, 0.08546900004148483, -0.946619987487793, -0.5928900241851807, -0.7741699814796448, 0.6516600251197815, 0.352539986371994, -0.24336999654769897, -0.390720009803772, -0.18317000567913055, 0.05492899939417839, 0.5496100187301636, -0.19146999716758728, -0.2749499976634979, -0.5798400044441223, -1.7207000255584717, 1.7717000246047974, 0.14589999616146088, -0.703279972076416, 0.04474300146102905, 1.3092999458312988, 1.225100040435791, 1.332900047302246, -0.7541800141334534, 0.9216700196266174, 0.4285300076007843, 0.32436999678611755, 1.3753000497817993, -0.1041100025177002, 1.1497999429702759, -1.1917999982833862, 0.975380003452301, 1.1153000593185425, -0.9924100041389465, 0.9122599959373474, -0.3107199966907501, -0.35600000619888306, -0.42263999581336975, 2.0750999450683594, 1.6735999584197998, 1.2503999471664429, -0.22002999484539032, -0.7339500188827515, 0.03889499977231026]"
cereal,"[-0.5482699871063232, -0.4128299951553345, 0.11275999993085861, 0.23497000336647034, 0.5428400039672852, 0.4544700086116791, -0.7884399890899658, -0.9479100108146667, 1.3899999856948853, -0.017635000869631767, -0.21884000301361084, 0.10852000117301941, 0.5148199796676636, -0.4348500072956085, 0.5305799841880798, 0.9157599806785583, -0.27900999784469604, 0.43661999702453613, 0.6090700030326843, -0.4558599889278412, 0.8920599818229675, -1.0168999433517456, 1.5769000053405762, -0.1399500072002411, -0.19571000337600708, 0.2814300060272217, -1.1065000295639038, 0.4663099944591522, 1.0959999561309814, 0.6817799806594849, 0.9437299966812134, 0.5434100031852722, 0.1132500022649765, 1.7199000120162964, 0.19346000254154205, 0.1370999962091446, -0.7832900285720825, 1.023800015449524, 0.41192999482154846, -0.1701200008392334, -0.2841300070285797, -0.092958003282547, -1.152999997138977, -0.19317999482154846, 1.1268999576568604, 1.1593999862670898, -0.47885000705718994, 0.09643200039863586, 0.0053946999832987785, 0.031075000762939453]"
champagne,"[0.268449991941452, 0.6686599850654602, -1.503000020980835, -0.562690019607544, -0.00843810010701418, -0.4590199887752533, -0.4461199939250946, 0.5885400176048279, -0.1570899933576584, 1.1526000499725342, 0.054983001202344894, 0.03520900011062622, 0.5776699781417847, -0.3366999924182892, 0.8568500280380249, -0.42851001024246216, -0.3520199954509735, 0.2886500060558319, -0.5825200080871582, -2.113600015640259, 0.5586900115013123, -0.14938999712467194, 0.5156700015068054, 0.21005000174045563, -0.9524499773979187, -0.27987000346183777, -1.0069999694824219, 1.2719000577926636, 0.4365699887275696, 0.0446770004928112, 0.6872199773788452, 0.9731299877166748, -0.8433099985122681, 1.1234999895095825, 0.2861199975013733, -0.2944500148296356, -0.5899800062179565, 0.8280500173568726, 0.9308800101280212, 0.5689899921417236, 0.5333300232887268, 0.9040700197219849, -0.4530700147151947, -0.11339999735355377, -0.12524999678134918, 0.6010199785232544, -0.5488600134849548, -0.8159899711608887, -0.09822499752044678, -0.788320004940033]"
chayote,"[-0.5612900257110596, -0.26350000500679016, -0.12167000025510788, 0.47242000699043274, 0.13660000264644623, -0.20611999928951263, 1.1015000343322754, -0.44975000619888306, -0.25143998861312866, 0.14253999292850494, 0.12246000021696091, -0.030604999512434006, 0.814490020275116, 0.05184999853372574, 0.22312000393867493, 0.4038800001144409, 0.182559996843338, 0.5383800268173218, 0.932479977607727, 0.16776999831199646, -0.37731000781059265, -0.5432699918746948, 0.3834800124168396, 1.0058000087738037, -0.1386999934911728, 1.3346999883651733, 1.097599983215332, 0.23131999373435974, 0.11962000280618668, -0.16505999863147736, -0.8669300079345703, 0.23627999424934387, 0.032492998987436295, 0.6504999995231628, 0.0845939964056015, 0.8886500000953674, -0.38565999269485474, 0.7805299758911133, 0.05296500027179718, -0.5816299915313721, 0.24999000132083893, -0.16359999775886536, 0.09491399675607681, 0.3005099892616272, 1.0997999906539917, 0.14431999623775482, 0.8571599721908569, -0.4471200108528137, 0.6189000010490417, -0.025098999962210655]"
cheddar,"[-0.2863900065422058, 0.3224700093269348, -0.35885000228881836, -0.582099974155426, -0.6375200152397156, 1.871399998664856, -0.2844400107860565, 0.2700900137424469, -0.8182899951934814, -0.5302000045776367, -0.764739990234375, -0.15352000296115875, 0.9822099804878235, -0.4033200144767761, -0.5904600024223328, -0.07856900244951248, 0.3332200050354004, 0.7602699995040894, -0.26284000277519226, -0.07461600005626678, -0.16057999432086945, -0.5252400040626526, 1.1217999458312988, 0.9208700060844421, -0.5321699976921082, -0.16043999791145325, -0.8975800275802612, 1.4253000020980835, 0.3128800094127655, -0.33114001154899597, 0.1374800056219101, -0.679669976234436, 0.6559399962425232, 1.5856000185012817, 1.225600004196167, 0.16392000019550323, -0.8842800259590149, 0.7612299919128418, 1.680299997329712, -1.2984000444412231, 0.8623800277709961, -0.15613000094890594, 0.5121600031852722, -0.28470999002456665, 1.0537999868392944, 1.2675000429153442, 0.5228899717330933, 1.1234999895095825, 0.7017599940299988, -0.25475001335144043]"
cheese,"[-0.0539029985666275, -0.3087100088596344, -1.3285000324249268, -0.43342000246047974, 0.3177900016307831, 1.5224000215530396, -0.6965000033378601, -0.03708599880337715, -0.8378400206565857, 0.07410699874162674, -0.30531999468803406, -0.17829999327659607, 1.2337000370025635, 0.08547300100326538, 0.17362000048160553, -0.19000999629497528, 0.36906999349594116, 0.4945400059223175, -0.024311000481247902, -1.0535000562667847, 0.5236999988555908, -1.148900032043457, 0.9509299993515015, 1.1538000106811523, -0.5228599905967712, -0.14930999279022217, -0.976140022277832, 1.3911999464035034, 0.7987499833106995, -0.721340000629425, 1.541100025177002, -0.15928000211715698, -0.304720014333725, 1.7265000343322754, 0.13123999536037445, -0.054023001343011856, -0.7421200275421143, 1.6749999523162842, 1.9501999616622925, -0.5327399969100952, 1.1359000205993652, 0.20026999711990356, 0.022450000047683716, -0.39379000663757324, 1.0608999729156494, 1.5850000381469727, 0.17889000475406647, 0.4355599880218506, 0.6816099882125854, 0.06620199978351593]"
cherries,"[0.13098999857902527, 0.3932900130748749, -0.6555200219154358, 0.6688600182533264, 0.01257800031453371, 0.8140299916267395, -0.2690599858760834, 0.4155200123786926, -1.23580002784729, 0.46588999032974243, -0.7089899778366089, 0.24406999349594116, 1.1837999820709229, -0.5376099944114685, 0.8390700221061707, 0.13742999732494354, -0.1791599988937378, 0.8144999742507935, 0.6413900256156921, -0.9119399785995483, 0.2278199940919876, -1.0162999629974365, 2.095900058746338, 0.16200000047683716, -0.3452099859714508, 1.041700005531311, -0.2698799967765808, 1.2681000232696533, 0.7665299773216248, -0.93572998046875, 0.34341999888420105, 0.2741900086402893, -0.5092499852180481, 0.6900200247764587, 1.0270999670028687, 0.4505299925804138, -1.4637000560760498, 0.1755799949169159, 0.761389970779419, -1.4071999788284302, -0.7901700139045715, -0.7029399871826172, -0.5087900161743164, -1.216599941253662, 0.5640699863433838, 0.792900025844574, 0.4917599856853485, 0.08600900322198868, 0.040849000215530396, -0.7864199876785278]"
chicken,"[0.17634999752044678, -0.931689977645874, -1.3489999771118164, 0.02615099959075451, 0.8234099745750427, 0.568310022354126, -0.09089300036430359, -0.21644000709056854, 0.5525199770927429, -0.23996999859809875, -0.44370999932289124, 0.053598999977111816, 1.6303999423980713, 0.677649974822998, 0.5213599801063538, 0.14899000525474548, -0.006546299904584885, 0.56454998254776, -0.37689998745918274, 0.08498799800872803, 0.5378299951553345, -0.7671700119972229, 1.422700047492981, 0.6695700287818909, -0.6307799816131592, -0.7991799712181091, 0.0218299999833107, 0.7826499938964844, 1.0770000219345093, -0.8726699948310852, 2.188499927520752, 0.13676999509334564, 0.01664000004529953, 2.086899995803833, -0.47238999605178833, 0.4525499939918518, -0.07891000062227249, 1.019700050354004, 0.8058800101280212, -0.4174399971961975, 0.31297001242637634, 0.4259200096130371, 0.1171799972653389, 0.05847100168466568, 1.548799991607666, 1.3478000164031982, -0.3413099944591522, -0.3414100110530853, -0.281139999628067, 0.7901800274848938]"
chili,"[-0.5975499749183655, -0.09502299875020981, -1.2038999795913696, 0.8710399866104126, 0.37665998935699463, -0.3628999888896942, -0.264629989862442, 0.5573899745941162, -0.1182899996638298, 0.8571799993515015, -0.15934999287128448, 0.3434300124645233, 1.0742000341415405, 0.5009700059890747, 0.1146399974822998, -0.5838800072669983, -0.020973000675439835, 0.28988999128341675, -0.5043500065803528, -0.37996000051498413, -0.39838001132011414, -0.6058700084686279, 1.5972000360488892, 0.946150004863739, -1.1871999502182007, -0.13922999799251556, 0.24172000586986542, 0.7691900134086609, 1.2755999565124512, -0.8071900010108948, 0.9709799885749817, -0.32927000522613525, -0.22308999300003052, 1.0425000190734863, 0.3515099883079529, 0.3990100026130676, -0.4792500138282776, 0.26291999220848083, 0.6693400144577026, -0.41442999243736267, 0.8164499998092651, 0.5151699781417847, -0.383760005235672, -0.31106001138687134, 1.6365000009536743, 1.1993000507354736, -0.08151599764823914, -0.37641000747680664, -0.5062999725341797, 0.7300300002098083]"
